05-16 17:03:18.271  9953  9969 D AnalyticsSDK: Event: spam_event_124
05-16 17:03:18.271  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.271  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.271  9953  9969 D AnalyticsSDK: Event: spam_event_125
05-16 17:03:18.271  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.271  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.275  9953  9969 D AnalyticsSDK: Event: spam_event_126
05-16 17:03:18.275  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.275  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.276  9953  9969 D AnalyticsSDK: Event: spam_event_127
05-16 17:03:18.276  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.276  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.277  9953  9969 D AnalyticsSDK: Event: spam_event_128
05-16 17:03:18.277  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.277  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.277  9953  9969 D AnalyticsSDK: Event: spam_event_129
05-16 17:03:18.277  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.277  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.278  9953  9969 D AnalyticsSDK: Event: spam_event_130
05-16 17:03:18.278  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.278  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.279  9953  9969 D AnalyticsSDK: Event: spam_event_131
05-16 17:03:18.279  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.279  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.283  9953  9986 D AnalyticsSDK: Saved event to database: spam_event_7
05-16 17:03:18.284  9953  9969 D AnalyticsSDK: Event: spam_event_132
05-16 17:03:18.284  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.284  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.285  9953  9969 D AnalyticsSDK: Event: spam_event_133
05-16 17:03:18.285  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.285  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.285  9953  9969 D AnalyticsSDK: Event: spam_event_134
05-16 17:03:18.285  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.285  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.287  9953  9969 D AnalyticsSDK: Event: spam_event_135
05-16 17:03:18.287  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.287  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.290  9953  9969 D AnalyticsSDK: Event: spam_event_136
05-16 17:03:18.290  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.290  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.291  9953  9969 D AnalyticsSDK: Event: spam_event_137
05-16 17:03:18.291  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.291  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.291  9953  9969 D AnalyticsSDK: Event: spam_event_138
05-16 17:03:18.291  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.291  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.293  9953  9969 D AnalyticsSDK: Event: spam_event_139
05-16 17:03:18.293  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.293  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.294  9953  9969 D AnalyticsSDK: Event: spam_event_140
05-16 17:03:18.294  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.294  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.294  9953  9969 D AnalyticsSDK: Event: spam_event_141
05-16 17:03:18.294  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.294  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.295  9953  9969 D AnalyticsSDK: Event: spam_event_142
05-16 17:03:18.295  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.295  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.297  9953  9969 D AnalyticsSDK: Event: spam_event_143
05-16 17:03:18.297  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.297  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.297  9953  9969 D AnalyticsSDK: Event: spam_event_144
05-16 17:03:18.297  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.297  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.303  9953  9975 I .analytics.test: hiddenapi: Accessing hidden method Ljava/lang/invoke/MethodHandles$Lookup;-><init>(Ljava/lang/Class;I)V (runtime_flags=0, domain=core-platform, api=unsupported) from Lretrofit2/Platform; (domain=app) using reflection: allowed
05-16 17:03:18.303  9953  9969 D AnalyticsSDK: Event: spam_event_145
05-16 17:03:18.303  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.303  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.304  9953  9969 D AnalyticsSDK: Event: spam_event_146
05-16 17:03:18.304  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.304  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.304  9953  9969 D AnalyticsSDK: Event: spam_event_147
05-16 17:03:18.304  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.304  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.307  9953  9969 D AnalyticsSDK: Event: spam_event_148
05-16 17:03:18.307  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.307  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.308  9953  9983 D AnalyticsSDK: Saved event to database: spam_event_2
05-16 17:03:18.308  9953  9969 D AnalyticsSDK: Event: spam_event_149
05-16 17:03:18.308  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.308  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.310  5734  5793 D SatelliteController: iisInCarrierRoamingNbIotNtn: satellite is disabled
05-16 17:03:18.310  9953  9969 D AnalyticsSDK: Event: spam_event_150
05-16 17:03:18.310  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.310  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.311  9953  9969 D AnalyticsSDK: Event: spam_event_151
05-16 17:03:18.311  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.311  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.311  9953  9969 D AnalyticsSDK: Event: spam_event_152
05-16 17:03:18.311  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.311  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.313  9953  9969 D AnalyticsSDK: Event: spam_event_153
05-16 17:03:18.313  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.313  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.314  9953  9969 D AnalyticsSDK: Event: spam_event_154
05-16 17:03:18.314  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.314  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.314  9953  9969 D AnalyticsSDK: Event: spam_event_155
05-16 17:03:18.314  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.314  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.316   877  1386 W libbinder.IPCThreadState: Sending oneway calls to frozen process.
05-16 17:03:18.316  9953  9969 D AnalyticsSDK: Event: spam_event_156
05-16 17:03:18.316  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.316  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.317  5734  5793 D SatelliteController: getCarrierRoamingNtnConnectType: Falling back to global carrier config connect type: 0
05-16 17:03:18.321  9953 10001 D AnalyticsSDK: Saved event to database: spam_event_10
05-16 17:03:18.321  9953  9969 D AnalyticsSDK: Event: spam_event_157
05-16 17:03:18.321  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.321  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.322  9953  9969 D AnalyticsSDK: Event: spam_event_158
05-16 17:03:18.322  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.322  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.325  9953  9969 D AnalyticsSDK: Event: spam_event_159
05-16 17:03:18.325  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.325  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.326  9953  9969 D AnalyticsSDK: Event: spam_event_160
05-16 17:03:18.326  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.326  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.327  9953  9969 D AnalyticsSDK: Event: spam_event_161
05-16 17:03:18.327  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.327  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.327  9953  9969 D AnalyticsSDK: Event: spam_event_162
05-16 17:03:18.327  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.327  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.329  9953  9969 D AnalyticsSDK: Event: spam_event_163
05-16 17:03:18.329  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.329  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.330  9953  9969 D AnalyticsSDK: Event: spam_event_164
05-16 17:03:18.330  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.330  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.334  9953  9969 D AnalyticsSDK: Event: spam_event_165
05-16 17:03:18.334  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.334  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.334  9953  9969 D AnalyticsSDK: Event: spam_event_166
05-16 17:03:18.334  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.334  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: Event: spam_event_167
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: Event: spam_event_168
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: Event: spam_event_169
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.335  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.337  9953  9969 D AnalyticsSDK: Event: spam_event_170
05-16 17:03:18.337  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.337  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.339  9953  9969 D AnalyticsSDK: Event: spam_event_171
05-16 17:03:18.339  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.339  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.341  9953  9969 D AnalyticsSDK: Event: spam_event_172
05-16 17:03:18.341  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.341  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.342  9953  9969 D AnalyticsSDK: Event: spam_event_173
05-16 17:03:18.342  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.342  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.343  9953  9969 D AnalyticsSDK: Event: spam_event_174
05-16 17:03:18.343  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.343  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.344  9953  9969 D AnalyticsSDK: Event: spam_event_175
05-16 17:03:18.344  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.344  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.346  9953  9969 D AnalyticsSDK: Event: spam_event_176
05-16 17:03:18.346  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.346  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.346  9953  9984 D AnalyticsSDK: Saved event to database: spam_event_9
05-16 17:03:18.350  9953  9969 D AnalyticsSDK: Event: spam_event_177
05-16 17:03:18.350  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.350  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.351  9953  9969 D AnalyticsSDK: Event: spam_event_178
05-16 17:03:18.351  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.351  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.353  9953  9969 D AnalyticsSDK: Event: spam_event_179
05-16 17:03:18.353  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.353  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.354  9953  9969 D AnalyticsSDK: Event: spam_event_180
05-16 17:03:18.354  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.354  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.355  9953  9969 D AnalyticsSDK: Event: spam_event_181
05-16 17:03:18.355  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.355  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.355  9953  9969 D AnalyticsSDK: Event: spam_event_182
05-16 17:03:18.355  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.355  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.357  9953  9969 D AnalyticsSDK: Event: spam_event_183
05-16 17:03:18.357  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.357  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.358  9953  9969 D AnalyticsSDK: Event: spam_event_184
05-16 17:03:18.358  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.358  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.359  9953  9969 D AnalyticsSDK: Event: spam_event_185
05-16 17:03:18.359  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.359  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.363  9953  9969 D AnalyticsSDK: Event: spam_event_186
05-16 17:03:18.363  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.363  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.365  9953  9969 D AnalyticsSDK: Event: spam_event_187
05-16 17:03:18.365  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.365  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.365  9953  9969 D AnalyticsSDK: Event: spam_event_188
05-16 17:03:18.365  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.365  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.366  9953  9969 D AnalyticsSDK: Event: spam_event_189
05-16 17:03:18.366  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.366  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.367  9953  9969 D AnalyticsSDK: Event: spam_event_190
05-16 17:03:18.367  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.367  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.368  9953  9986 D AnalyticsSDK: Saved event to database: spam_event_6
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: Event: spam_event_191
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: Event: spam_event_192
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: Event: spam_event_193
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.372  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.374  9953  9969 D AnalyticsSDK: Event: spam_event_194
05-16 17:03:18.374  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.374  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.375  9953  9969 D AnalyticsSDK: Event: spam_event_195
05-16 17:03:18.375  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.375  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.377  9953  9969 D AnalyticsSDK: Event: spam_event_196
05-16 17:03:18.377  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.377  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.377  9953  9969 D AnalyticsSDK: Event: spam_event_197
05-16 17:03:18.377  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.377  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.381  9953  9969 D AnalyticsSDK: Event: spam_event_198
05-16 17:03:18.381  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.381  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.382  9953  9989 D AnalyticsSDK: Saved event to database: spam_event_8
05-16 17:03:18.383  9953  9969 D AnalyticsSDK: Event: spam_event_199
05-16 17:03:18.383  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.383  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.384  9953  9969 D AnalyticsSDK: Event: spam_event_200
05-16 17:03:18.384  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.384  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.384  9953  9969 D AnalyticsSDK: Event: spam_event_201
05-16 17:03:18.384  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.384  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.386  9953  9969 D AnalyticsSDK: Event: spam_event_202
05-16 17:03:18.386  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.386  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.387  9953  9969 D AnalyticsSDK: Event: spam_event_203
05-16 17:03:18.387  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.387  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.390  9953  9969 D AnalyticsSDK: Event: spam_event_204
05-16 17:03:18.390  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.390  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.394  9953  9969 D AnalyticsSDK: Event: spam_event_205
05-16 17:03:18.394  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.394  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.394  9953  9969 D AnalyticsSDK: Event: spam_event_206
05-16 17:03:18.394  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.394  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.398  9953  9969 D AnalyticsSDK: Event: spam_event_207
05-16 17:03:18.398  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.398  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.399  9953  9969 D AnalyticsSDK: Event: spam_event_208
05-16 17:03:18.399  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.399  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.400  9953  9983 D AnalyticsSDK: Saved event to database: spam_event_4
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: Event: spam_event_209
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: Event: spam_event_210
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: Event: spam_event_211
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.405  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.406  9953  9969 D AnalyticsSDK: Event: spam_event_212
05-16 17:03:18.406  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.406  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.414  9953  9969 D AnalyticsSDK: Event: spam_event_213
05-16 17:03:18.414  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.414  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.414  9953  9969 D AnalyticsSDK: Event: spam_event_214
05-16 17:03:18.414  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.414  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: Event: spam_event_215
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: Event: spam_event_216
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: Event: spam_event_217
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.417  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.418  9953  9969 D AnalyticsSDK: Event: spam_event_218
05-16 17:03:18.418  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.418  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.419  9953  9969 D AnalyticsSDK: Event: spam_event_219
05-16 17:03:18.419  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.419  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.423  9953  9969 D AnalyticsSDK: Event: spam_event_220
05-16 17:03:18.423  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.423  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.423  9953  9969 D AnalyticsSDK: Event: spam_event_221
05-16 17:03:18.423  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.423  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.425  9953  9969 D AnalyticsSDK: Event: spam_event_222
05-16 17:03:18.425  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.425  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.426  9953  9969 D AnalyticsSDK: Event: spam_event_223
05-16 17:03:18.426  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.426  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.427  9953  9969 D AnalyticsSDK: Event: spam_event_224
05-16 17:03:18.427  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.427  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.427  9953  9969 D AnalyticsSDK: Event: spam_event_225
05-16 17:03:18.427  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.427  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.429  9953  9969 D AnalyticsSDK: Event: spam_event_226
05-16 17:03:18.429  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.429  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Event: spam_event_227
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Event: spam_event_228
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Event: spam_event_229
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Event: spam_event_230
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Event: spam_event_231
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.430  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.432  9953  9969 D AnalyticsSDK: Event: spam_event_232
05-16 17:03:18.432  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.432  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.433  9953  9969 D AnalyticsSDK: Event: spam_event_233
05-16 17:03:18.433  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.433  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.433  9953  9986 D AnalyticsSDK: Saved event to database: spam_event_13
05-16 17:03:18.434  9953  9969 D AnalyticsSDK: Event: spam_event_234
05-16 17:03:18.434  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.434  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.435  9953  9969 D AnalyticsSDK: Event: spam_event_235
05-16 17:03:18.435  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.435  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.436  9953  9969 D AnalyticsSDK: Event: spam_event_236
05-16 17:03:18.436  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.436  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.437  9953  9969 D AnalyticsSDK: Event: spam_event_237
05-16 17:03:18.437  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.437  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.440  9953  9969 D AnalyticsSDK: Event: spam_event_238
05-16 17:03:18.440  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.440  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.440  9953  9969 D AnalyticsSDK: Event: spam_event_239
05-16 17:03:18.440  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.440  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.441  9953  9969 D AnalyticsSDK: Event: spam_event_240
05-16 17:03:18.441  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.441  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.442  9953  9969 D AnalyticsSDK: Event: spam_event_241
05-16 17:03:18.442  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.442  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.443  9953  9969 D AnalyticsSDK: Event: spam_event_242
05-16 17:03:18.443  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.443  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.446  9953  9969 D AnalyticsSDK: Event: spam_event_243
05-16 17:03:18.446  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.446  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.446  9953  9969 D AnalyticsSDK: Event: spam_event_244
05-16 17:03:18.446  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.446  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: Event: spam_event_245
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: Event: spam_event_246
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: Event: spam_event_247
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.447  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.449  9953  9969 D AnalyticsSDK: Event: spam_event_248
05-16 17:03:18.449  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.449  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.451  9953  9969 D AnalyticsSDK: Event: spam_event_249
05-16 17:03:18.451  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.451  9953  9969 D AnalyticsSDK: {}
05-16 17:03:18.454  9953  9969 D AnalyticsSDK: Event: spam_event_250
05-16 17:03:18.454  9953  9969 D AnalyticsSDK: Properties:
05-16 17:03:18.454  9953  9969 D AnalyticsSDK: {}
